0,005;-0,37;-0,51;0,29
0,013;-0,44;-0,63;0,86
0,024;-0,26;-0,54;1,23
0,033;0,06;-0,31;1,36
0,044;0,18;-0,11;1,39
0,053;0,17;-0,02;1,18
0,074;0,00;0,06;0,71
0,075;-0,16;0,11;0,19
0,100;-0,20;0,19;-0,20
0,102;-0,21;0,26;-0,39
0,109;-0,23;0,30;-0,37
0,114;-0,25;0,30;-0,17
0,125;-0,31;0,30;0,01
0,135;-0,35;0,26;0,10
0,145;-0,28;0,20;0,17
0,153;-0,25;0,14;0,16
0,165;-0,22;0,09;0,07
0,184;-0,19;0,06;0,09
0,186;-0,23;0,03;0,07
0,211;-0,21;0,04;0,01
0,214;-0,15;0,05;0,09
0,216;-0,10;0,06;0,13
0,224;-0,13;0,06;-0,00
0,236;-0,16;0,07;-0,05
0,245;-0,20;0,03;0,02
0,253;-0,17;0,02;-0,06
0,265;-0,19;-0,02;-0,09
0,288;-0,17;-0,06;-0,11
0,290;-0,08;-0,03;-0,00
0,311;0,01;-0,01;0,18
0,313;0,05;-0,04;0,27
0,314;0,05;-0,03;0,37
0,325;-0,05;-0,12;0,47
0,336;-0,12;-0,21;0,31
0,345;-0,08;-0,21;0,16
0,354;0,04;-0,14;0,28
0,365;0,14;-0,10;0,32
0,392;0,14;-0,02;0,30
0,394;0,14;-0,01;0,29
0,395;0,19;0,13;-0,17
0,409;0,16;0,11;-0,23
0,414;0,13;0,05;-0,16
0,425;0,04;-0,00;-0,03
0,434;0,07;0,04;0,03
0,445;0,14;0,11;0,14
0,469;0,13;0,15;0,17
0,471;0,07;0,20;-0,02
0,474;-0,07;0,19;-0,30
0,485;-0,20;0,25;-0,51
0,499;-0,29;0,30;-0,46
0,505;-0,22;0,30;-0,25
0,514;-0,21;0,23;-0,20
0,525;-0,19;0,16;-0,19
0,534;-0,21;0,12;-0,07
0,548;-0,21;-0,01;0,10
0,588;-0,26;-0,16;0,13
0,591;-0,27;-0,25;0,18
0,593;-0,21;-0,26;0,35
0,595;-0,21;-0,26;0,35
0,597;-0,15;-0,26;0,36
0,598;0,01;-0,20;0,28
0,615;0,09;-0,21;0,27
0,618;0,17;-0,27;0,32
0,625;0,14;-0,24;0,30
0,634;0,16;-0,14;0,25
0,655;0,37;0,01;0,02
0,657;0,59;0,22;-0,13
0,665;0,62;0,30;0,03
0,675;0,39;0,15;0,29
0,685;0,14;0,02;0,38
0,706;-0,01;-0,04;0,20
0,708;0,02;0,05;0,04
0,715;-0,16;0,10;-0,09
0,738;-0,23;0,07;-0,13
0,740;-0,30;0,06;-0,10
0,746;-0,30;0,08;-0,12
0,755;-0,27;0,17;-0,05
0,765;-0,15;0,19;0,25
0,782;-0,04;0,17;0,37
0,791;-0,04;0,16;0,23
0,801;-0,06;0,05;0,18
0,806;-0,12;-0,03;0,21
0,814;-0,08;-0,02;0,21
0,825;0,04;0,06;0,19
0,833;0,23;0,12;0,25
0,845;0,30;0,13;0,34
0,862;0,27;0,08;0,20
0,904;0,11;0,05;-0,04
0,908;0,11;0,05;-0,04
0,910;-0,02;0,07;-0,24
0,912;-0,07;0,07;-0,38
0,914;-0,04;0,08;-0,32
0,916;0,03;0,06;-0,14
0,917;0,03;0,06;-0,14
0,919;0,09;0,04;0,14
0,927;0,13;-0,02;0,14
0,934;0,05;-0,06;0,11
0,946;-0,06;-0,10;0,06
0,954;-0,14;-0,13;-0,09
0,968;-0,14;-0,07;-0,23
1,004;-0,14;-0,06;-0,36
1,008;-0,03;0,02;-0,27
1,010;0,07;0,07;-0,09
1,013;0,12;0,10;0,07
1,015;0,12;0,10;0,07
1,016;0,11;0,14;0,03
1,025;0,13;0,17;-0,18
1,034;0,05;0,24;-0,42
1,047;-0,03;0,29;-0,61
1,054;-0,07;0,32;-0,76
1,069;-0,14;0,32;-0,72
1,074;-0,15;0,31;-0,45
1,086;0,03;0,30;-0,14
1,102;0,20;0,33;0,25
1,105;0,38;0,28;0,55
1,115;0,43;0,17;0,68
1,126;0,31;0,09;0,67
1,134;0,15;0,00;0,59
1,145;0,04;-0,02;0,41
1,154;-0,06;-0,05;0,20
1,170;-0,19;-0,08;0,12
1,200;-0,20;-0,16;0,03
1,202;-0,14;-0,23;0,15
1,204;-0,10;-0,21;0,48
1,205;-0,08;-0,24;0,68
1,214;-0,10;-0,22;0,67
1,226;-0,15;-0,22;0,47
1,234;-0,18;-0,19;0,40
1,244;-0,16;-0,09;0,33
1,254;-0,07;-0,03;0,16
1,270;0,04;0,00;0,12
1,313;0,03;-0,04;0,11
1,316;-0,01;-0,07;0,16
1,317;-0,12;-0,12;0,21
1,319;-0,17;-0,14;0,14
1,320;-0,16;-0,08;0,07
1,327;-0,12;-0,06;0,02
1,334;-0,08;-0,06;-0,06
1,345;-0,11;-0,04;-0,03
1,354;-0,13;-0,07;0,04
1,369;-0,13;-0,08;0,19
1,399;-0,03;-0,02;0,05
1,401;0,06;0,11;-0,14
1,402;0,10;0,16;-0,22
1,405;0,05;0,11;-0,37
1,414;-0,01;0,06;-0,40
1,427;-0,02;-0,04;-0,15
1,433;0,01;-0,06;0,24
1,446;0,18;-0,04;0,41
1,454;0,19;-0,02;0,38
1,471;0,19;0,02;0,23
1,475;0,15;0,03;0,03
1,505;0,07;0,09;-0,23
1,507;0,05;0,15;-0,44
1,509;0,08;0,21;-0,45
1,514;0,16;0,25;-0,38
1,525;0,27;0,28;-0,23
1,534;0,32;0,26;-0,05
1,546;0,26;0,22;0,14
1,555;0,14;0,13;0,13
1,572;-0,01;0,11;-0,13
1,578;-0,10;0,13;-0,37
1,585;-0,07;0,11;-0,42
1,603;-0,06;0,09;-0,30
1,606;-0,06;0,01;-0,02
1,615;-0,07;-0,04;0,16
1,626;-0,12;-0,07;0,19
1,636;-0,11;-0,07;0,16
1,647;-0,13;-0,09;0,09
1,654;-0,16;-0,06;0,08
1,665;-0,14;-0,06;0,15
1,675;-0,14;-0,06;0,24
1,704;-0,06;-0,08;0,39
1,708;-0,01;-0,07;0,51
1,711;-0,10;-0,12;0,46
1,741;-0,16;-0,12;0,27
1,745;-0,16;-0,06;0,08
1,746;-0,14;-0,02;-0,10
1,748;-0,07;0,08;-0,14
1,755;0,02;0,17;0,10
1,771;0,12;0,13;0,13
1,776;0,15;0,16;0,17
1,795;0,11;0,11;0,13
1,796;0,01;0,04;0,24
1,805;-0,10;-0,05;0,21
1,813;-0,13;-0,08;0,28
1,825;-0,10;-0,06;0,29
1,834;-0,04;-0,02;0,11
1,847;0,02;0,03;-0,02
1,855;0,02;0,10;-0,01
1,865;0,02;0,11;0,02
1,874;0,02;0,08;0,01
1,893;-0,03;0,02;0,12
1,897;-0,10;-0,05;0,35
1,923;-0,10;-0,11;0,51
1,925;-0,03;-0,09;0,39
1,927;0,05;0,01;0,17
1,936;0,16;0,02;-0,14
1,947;0,18;0,09;-0,43
1,954;0,21;0,10;-0,41
1,972;0,27;0,07;-0,14
1,975;0,27;0,01;0,12
1,996;0,25;0,02;0,30
1,998;0,21;0,03;0,27
2,005;0,09;0,03;0,08
2,017;0,00;0,03;-0,02
2,025;-0,13;-0,03;-0,09
2,034;-0,17;-0,03;-0,12
2,046;-0,05;0,00;0,00
2,056;-0,00;0,03;0,14
2,077;0,05;0,05;0,16
2,081;0,05;0,02;0,23
2,114;0,05;-0,04;0,23
2,117;-0,01;-0,01;0,08
2,119;-0,03;0,01;0,05
2,121;-0,02;0,01;0,11
2,126;0,03;0,05;0,27
2,134;0,08;0,04;0,27
2,145;0,10;0,05;0,32
2,154;0,05;0,09;0,29
2,174;0,05;0,13;0,19
2,176;0,04;0,23;0,02
2,198;0,06;0,27;-0,11
2,201;0,07;0,32;-0,29
2,205;-0,01;0,30;-0,34
2,214;-0,05;0,17;-0,24
2,226;-0,06;0,08;-0,05
2,234;-0,10;0,00;0,12
2,245;-0,10;-0,05;0,18
2,255;-0,21;-0,08;0,23
2,278;-0,15;-0,07;0,16
2,282;-0,05;-0,07;-0,05
2,313;-0,05;-0,03;-0,19
2,316;-0,11;0,00;-0,17
2,317;-0,03;0,07;-0,21
2,319;-0,02;0,08;-0,24
2,325;-0,01;0,01;-0,24
2,334;-0,02;-0,00;-0,22
2,346;-0,04;-0,02;-0,15
2,354;-0,02;-0,01;-0,18
2,365;-0,01;-0,01;-0,22
2,379;0,05;-0,00;-0,12
2,417;0,10;-0,04;0,08
2,420;0,11;-0,05;0,16
2,421;0,03;-0,09;0,15
2,423;0,02;-0,08;0,12
2,426;0,01;-0,07;0,07
2,435;0,03;-0,06;0,04
2,445;0,04;-0,03;0,12
2,455;0,05;-0,03;0,30
2,465;0,05;-0,06;0,31
2,480;0,06;0,01;0,17
2,515;0,12;0,05;0,28
2,519;0,14;0,09;0,43
2,522;0,11;0,10;0,27
2,524;0,08;0,12;0,07
2,527;0,06;0,12;0,11
2,536;0,01;0,11;0,13
2,545;-0,01;0,13;0,22
2,554;0,01;0,10;0,24
2,565;0,01;0,12;0,26
2,582;0,00;0,07;0,31
2,584;-0,05;0,02;0,26
2,594;-0,12;0,03;0,15
2,604;-0,15;-0,02;0,04
2,613;-0,11;-0,01;-0,08
2,625;-0,09;0,02;0,07
2,636;-0,02;0,00;0,13
2,644;-0,01;-0,01;0,09
2,655;-0,04;-0,03;0,13
2,665;-0,05;-0,08;0,27
2,680;-0,05;-0,11;0,19
2,714;-0,02;-0,09;0,25
2,716;-0,00;-0,05;0,35
2,717;-0,02;-0,02;0,19
2,719;-0,02;0,02;-0,13
2,725;-0,01;0,08;-0,20
2,734;-0,06;0,08;-0,19
2,746;-0,03;0,10;-0,07
2,768;0,02;0,10;-0,03
2,778;0,13;0,04;0,09
2,780;0,14;-0,00;0,21
2,795;0,09;-0,01;0,24
2,797;0,04;0,03;0,05
2,805;0,04;0,04;-0,02
2,814;0,01;-0,02;-0,07
2,825;-0,03;-0,03;-0,04
2,834;-0,06;-0,08;0,01
2,845;-0,10;-0,04;0,02
2,856;-0,06;0,02;-0,04
2,866;0,04;0,07;-0,22
2,882;0,08;0,15;-0,29
2,911;0,06;0,10;-0,23
2,914;0,03;0,05;-0,09
2,915;-0,06;-0,02;0,11
2,916;-0,08;-0,10;0,37
2,925;-0,11;-0,15;0,39
2,933;-0,07;-0,11;0,24
2,944;-0,00;-0,09;0,16
2,956;0,02;-0,07;0,18
2,965;0,06;-0,04;0,27
2,982;0,04;-0,06;0,27
3,017;0,06;-0,07;0,17
3,020;0,06;-0,07;0,17
3,022;0,00;-0,05;-0,04
3,025;0,03;-0,05;0,13
3,027;0,06;0,02;0,18
3,034;0,04;0,07;0,09
3,045;-0,04;0,08;0,02
3,056;-0,10;0,06;-0,17
3,066;-0,12;0,08;-0,21
3,081;-0,13;0,09;-0,05
3,085;-0,07;0,13;-0,06
3,110;0,03;0,18;-0,17
3,113;0,05;0,19;-0,15
3,116;0,05;0,12;-0,07
3,125;0,07;0,09;-0,03
3,134;0,10;0,10;0,02
3,144;0,13;0,10;0,09
3,156;0,15;0,09;0,11
3,165;0,17;0,10;-0,01
3,177;0,22;0,12;0,09
3,185;0,26;0,11;0,16
3,201;0,22;0,11;0,20
3,238;0,09;0,07;0,04
3,242;0,09;0,07;0,04
3,245;0,04;0,03;-0,06
3,247;-0,01;0,02;-0,04
3,249;-0,02;-0,01;0,01
3,250;-0,05;-0,01;0,05
3,254;-0,07;0,00;0,20
3,266;-0,05;-0,03;0,35
3,283;-0,07;-0,05;0,29
3,286;-0,15;-0,11;0,11
3,313;-0,29;-0,14;-0,04
3,316;-0,23;-0,14;-0,06
3,317;-0,07;-0,07;0,10
3,326;0,08;-0,06;0,41
3,334;0,08;-0,11;0,61
3,344;0,07;-0,13;0,54
3,353;0,06;-0,11;0,40
3,366;0,06;-0,04;0,26
3,386;0,10;0,02;0,02
3,390;0,09;0,11;-0,18
3,413;0,04;0,17;-0,31
3,415;0,02;0,15;-0,30
3,416;-0,04;0,15;-0,21
3,425;-0,01;0,17;-0,01
3,434;0,07;0,15;0,18
3,444;0,02;0,07;0,11
3,454;-0,07;0,05;0,01
3,465;-0,10;-0,00;-0,04
3,482;-0,08;-0,00;-0,02
3,486;-0,07;-0,02;0,02
3,510;0,01;0,01;0,06
3,513;0,04;0,04;0,24
3,515;0,06;0,00;0,16
3,527;0,04;0,05;-0,01
3,534;0,06;0,08;-0,08
3,545;0,01;0,09;-0,16
3,554;-0,00;0,05;-0,07
3,565;-0,04;0,02;0,02
3,588;-0,11;-0,00;0,16
3,592;-0,12;-0,03;0,20
3,596;-0,16;-0,07;0,06
3,605;-0,13;-0,05;-0,22
3,621;-0,09;-0,04;-0,25
3,625;-0,06;-0,04;-0,17
3,634;0,00;-0,04;-0,15
3,645;0,10;-0,06;0,09
3,654;0,07;-0,03;0,42
3,665;0,08;-0,01;0,34
3,695;0,07;-0,01;0,07
3,699;0,05;0,01;-0,04
3,701;0,04;-0,01;-0,14
3,706;0,03;0,03;0,03
3,722;0,04;-0,00;0,10
3,725;0,02;-0,00;0,13
3,734;-0,04;-0,06;0,08
3,745;-0,09;-0,08;0,17
3,756;-0,07;-0,09;0,26
3,766;0,10;-0,05;0,19
3,774;0,14;0,02;0,14
3,787;0,08;-0,03;0,25
3,814;0,00;-0,05;0,30
3,815;-0,12;-0,06;0,30
3,816;-0,15;-0,04;0,09
3,824;-0,14;0,00;-0,08
3,834;-0,13;-0,01;-0,09
3,845;-0,09;0,02;0,03
3,854;-0,07;0,03;0,07
3,865;-0,04;0,04;0,00
3,874;0,02;0,07;0,19
3,889;0,04;0,02;0,41
3,926;0,00;-0,03;0,38
3,929;-0,12;-0,05;0,26
3,933;-0,16;-0,04;0,03
3,935;-0,20;0,03;-0,06
3,937;-0,16;0,02;-0,05
3,946;-0,11;0,01;0,04
3,954;-0,07;0,00;0,12
3,967;-0,01;0,02;0,37
3,974;0,03;-0,02;0,41
3,989;0,08;0,01;0,32
4,027;0,06;0,03;0,19
4,031;0,04;0,02;0,11
4,033;0,02;0,03;0,03
4,036;0,00;0,01;-0,07
4,038;-0,00;0,05;0,01
4,047;0,00;0,06;0,15
4,055;-0,02;0,05;0,13
4,066;-0,03;0,06;-0,06
4,074;-0,00;0,07;-0,09
4,090;0,05;0,07;-0,13
4,094;0,12;0,01;0,02
4,106;0,16;-0,03;0,29
4,129;0,14;-0,07;0,55
4,134;0,08;-0,10;0,54
4,136;0,02;-0,06;0,19
4,148;-0,01;-0,00;-0,10
4,155;0,01;0,05;-0,20
4,165;-0,02;0,08;-0,21
4,174;-0,04;0,05;-0,12
4,190;-0,05;0,07;-0,03
4,220;0,04;0,05;-0,02
4,223;0,16;0,06;-0,00
4,224;0,11;0,02;0,01
4,226;0,06;-0,07;0,13
4,235;0,05;-0,08;0,22
4,245;0,12;-0,09;0,22
4,254;0,21;-0,01;0,17
4,276;0,24;0,03;0,29
4,279;0,14;0,03;0,19
4,285;0,10;0,05;-0,02
4,295;0,12;0,10;-0,08
4,306;0,01;0,06;-0,07
4,316;0,00;0,00;-0,18
4,326;0,02;0,05;-0,16
4,337;0,03;0,04;-0,03
4,346;0,01;0,01;0,16
4,355;-0,02;-0,04;0,17
4,377;-0,05;-0,05;0,01
4,381;0,01;-0,01;-0,08
4,387;0,07;0,05;-0,04
4,394;0,09;0,05;0,04
4,404;0,04;0,11;0,09
4,416;-0,04;0,08;-0,08
4,425;-0,09;0,02;-0,23
4,434;-0,12;-0,01;-0,14
4,444;-0,17;-0,07;0,02
4,454;-0,25;-0,10;0,03
4,472;-0,19;-0,07;0,08
4,476;-0,06;-0,03;0,08
4,494;-0,03;0,03;0,07
4,496;-0,05;0,02;0,14
4,505;-0,03;0,04;0,16
4,514;-0,06;0,05;0,14
4,525;-0,13;0,03;0,18
4,534;-0,18;-0,06;0,12
4,545;-0,24;-0,08;0,14
4,554;-0,22;0,01;-0,05
4,578;-0,16;0,07;-0,28
4,581;-0,13;0,09;-0,26
4,586;0,16;0,14;0,10
4,595;-0,03;0,13;0,41
4,612;0,00;0,00;0,68
4,616;0,19;0,05;0,72
4,625;0,30;0,22;0,63
4,636;0,26;0,23;0,33
4,645;0,13;0,20;0,03
4,655;0,09;0,17;-0,15
4,668;0,02;0,20;-0,11
4,682;-0,00;0,17;-0,00
4,687;0,00;0,08;0,02
4,695;-0,07;-0,04;-0,02
4,716;-0,12;-0,06;0,08
4,719;-0,11;-0,05;0,16
4,726;-0,18;-0,08;-0,01
4,736;-0,17;-0,04;-0,09
4,746;-0,03;0,04;-0,07
4,757;0,06;0,02;-0,10
4,765;0,07;-0,02;0,04
4,775;0,02;-0,12;0,18
4,796;-0,01;-0,19;0,40
4,800;-0,07;-0,26;0,54
4,825;-0,10;-0,28;0,45
4,827;-0,07;-0,16;0,15
4,828;-0,04;-0,03;-0,19
4,837;-0,02;0,05;-0,40
4,845;0,03;0,10;-0,33
4,854;0,05;0,09;-0,21
4,865;0,01;0,01;-0,07
4,878;-0,05;-0,01;0,10
4,901;-0,01;-0,04;0,23
4,904;0,02;-0,03;0,19
4,905;-0,00;0,00;0,03
4,914;-0,10;-0,02;-0,21
4,925;-0,13;-0,01;-0,30
4,939;-0,05;0,05;-0,27
4,946;0,06;0,13;-0,16
4,956;0,18;0,19;-0,05
4,965;0,29;0,20;0,20
4,980;0,27;0,16;0,37
5,012;0,25;0,15;0,37
5,015;0,08;0,05;0,20
5,018;0,01;0,06;-0,03
5,020;-0,09;0,09;-0,22
5,025;-0,14;0,02;-0,19
5,035;-0,15;-0,02;0,01
5,046;-0,13;-0,08;0,11
5,055;-0,02;-0,03;0,21
5,066;0,10;-0,06;0,36
5,075;0,15;-0,04;0,34
5,099;0,07;-0,02;0,31
5,103;-0,05;-0,04;0,22
5,105;-0,19;-0,07;0,10
5,139;-0,22;-0,08;0,02
5,143;-0,19;-0,09;0,10
5,146;-0,17;-0,17;0,27
5,148;-0,12;-0,19;0,36
5,156;0,05;-0,04;0,30
5,166;0,28;0,11;0,39
5,183;0,30;0,17;0,29
5,190;0,13;0,08;0,09
5,206;-0,07;-0,05;0,07
5,210;-0,12;-0,09;0,22
5,215;-0,10;-0,03;0,25
5,240;0,01;0,05;0,12
5,243;0,01;0,10;-0,06
5,246;-0,11;0,07;-0,25
5,255;-0,11;0,03;-0,39
5,265;-0,07;0,12;-0,40
5,275;-0,09;0,12;-0,44
5,284;-0,09;0,09;-0,28
5,298;-0,05;0,03;-0,10
5,324;0,08;0,16;-0,05
5,326;0,13;0,13;-0,03
5,328;0,26;0,10;0,20
5,330;0,26;0,10;0,20
5,334;0,05;-0,07;0,01
5,345;-0,02;-0,13;-0,16
5,356;0,00;-0,15;-0,11
5,365;-0,03;-0,22;0,08
5,377;-0,12;-0,29;0,37
5,387;-0,24;-0,34;0,51
5,404;0,41;0,15;0,74
5,407;0,45;0,25;0,74
5,416;0,22;0,05;0,51
5,447;-0,07;-0,10;0,00
5,450;-0,35;-0,04;-0,26
5,453;-0,27;0,03;-0,42
5,456;-0,07;0,12;-0,43
5,466;0,03;0,18;-0,28
5,491;0,37;0,06;-0,07
5,495;-0,15;0,02;-0,05
5,497;-0,37;0,33;0,25
5,521;0,25;0,07;0,29
